"Date","SOYBEANS","CORN","SOYBEAN.OIL","SOYBEAN.MEAL","WHEAT","SUGAR","COFFEE","HRW.WHEAT","COTTON"
"06/05/2020",867.75,331.25,28.14,289.1,515.25,12.02,98.9,461.25,61.79
"06/08/2020",864.75,333.75,28.1,288.4,511.5,11.94,98.9,460.5,60.81
"06/09/2020",863.25,327.5,28.23,287.1,504.5,12,97.8,457.75,60.52
"06/10/2020",865.5,326.25,28,288.8,506.25,12.23,96.75,457.5,60.51
"06/11/2020",866,329.75,27.5,289.7,499.25,11.94,96,447,60.02
"06/12/2020",871.25,330,27.5,289,502,11.87,95.2,448.5,59.84
"06/15/2020",869,329.25,27.74,288.4,504.75,12.04,94,445.75,59.01
"06/16/2020",867,329,27.99,287.9,496,12.19,93.65,438.25,60.07
"06/17/2020",871.25,330.25,28.1,287.8,488.75,12.11,96.25,432.5,61.34
"06/18/2020",873,331,28.06,288.8,483.5,11.89,94.6,428.5,61.17
"06/19/2020",876.5,332.5,28.52,287,481.25,12.05,93.75,428.25,61.56
"06/22/2020",876.25,328.25,28.35,286.5,485,11.92,95.95,431.25,62.52
"06/23/2020",875,325,28.17,286.3,486,11.79,96.25,435,63.04
"06/24/2020",870.75,324.25,27.65,286.7,481.25,11.75,96.65,431.25,61.66
"06/25/2020",869.25,317.25,27.54,285.5,486.75,11.81,94.85,429.75,61.81
"06/26/2020",865,317,27.2,282.1,474,11.55,95.65,421.25,60.55
"06/29/2020",866.5,326.25,27.62,280.5,485.5,11.71,98.65,428.75,59.62
"06/30/2020",884.25,338.5,27.98,286.3,490,11.84,100.05,435.5,60.98
"07/01/2020",893.75,348.25,28.21,292.7,498.75,12.17,103.05,442.5,62.58
"07/02/2020",892.5,342.5,27.96,293.5,490,12.24,102.25,427.25,63.05
"07/03/2020",892.5,342.5,27.96,293.5,490,12.24,102.25,427.25,63.05
"07/06/2020",898.5,346.5,28.42,295.4,489.5,11.93,97.2,432.75,63.07
"07/07/2020",895.25,345,28.76,293.3,492.25,12.18,99.25,436,63.24
"07/08/2020",894.75,348.25,28.46,291.6,517.5,12.08,98.95,452,64.66
"07/09/2020",898.25,351.25,28.19,295.1,526.25,11.84,97.7,452,63.34
"07/10/2020",891.5,340.5,28.11,290.8,535.75,11.76,96.15,447.25,64.71
"07/13/2020",876.5,334,27.97,283.1,524.75,11.58,97.4,440.5,63.75
"07/14/2020",882.25,334.75,28.48,283.7,524.75,11.32,96.7,438.25,62.69
"07/15/2020",886.25,326.25,28.8,285.8,550.75,11.82,95.95,459.5,62.59
"07/16/2020",893.5,330.25,29.27,287,535.25,11.79,97.1,448.75,62.88
"07/17/2020",898,333,29.92,286.5,534.75,11.73,101.05,448.75,62.01
"07/20/2020",903,328.25,29.93,288.6,522,11.72,98.5,435,62.99
"07/21/2020",896.5,322.75,30.07,285.6,527.75,11.67,100.5,442.5,62.91
"07/22/2020",899.25,327.5,29.93,286.6,534.5,11.86,108.35,448.5,62.74
"07/23/2020",906.25,328,29.79,290.4,529.5,11.77,107.5,441.25,61.68
"07/24/2020",904.75,326.25,29.8,290.8,539.5,11.49,108.4,449.5,59.96
"07/27/2020",906.5,325,29.6,292.5,527.75,12.12,110.4,439.5,60.69
"07/28/2020",896.75,320,29.42,288.9,523.5,12.01,109.65,436.75,60.59
"07/29/2020",891.5,315.5,29.67,286.9,532.75,12.01,111.6,445.75,61.03
"07/30/2020",891.75,315.75,29.98,289.8,529.5,12.11,115.35,440,62.82
"07/31/2020",897.5,316,30.91,289.3,531.25,12.64,118.95,442.5,62.3
"08/03/2020",897.5,317.5,31.67,287.1,521,12.72,117.9,430.75,63.53
"08/04/2020",883.75,308.25,31.53,283.7,508.25,12.78,121.05,422.25,63.93
"08/05/2020",882,311,31.7,282.3,510.75,12.54,121.55,426.5,64.36
"08/06/2020",880.75,311.25,31.52,280.7,501.25,12.94,117,417.25,64.41
"08/07/2020",870.25,307.75,31.35,280,495.5,12.67,115.45,415.5,61.88
"08/10/2020",876.5,310.5,31.19,282.2,491,12.55,112.6,414,62.34
"08/11/2020",878,311.5,31.06,282,495,12.74,111.35,416.75,63.03
"08/12/2020",890.5,314.5,32,282.2,491.25,12.84,112.05,417.75,61.84
"08/13/2020",907.25,325.25,31.6,290.1,496.75,13.11,116.2,425,62.43
"08/14/2020",903.5,324.5,31.53,289.7,500,13.1,114.7,425.25,62.29
"08/17/2020",912.5,331,31.3,298.3,516.5,13.06,115.55,437.25,62.62
"08/18/2020",912,327,31.58,296.2,507.5,12.89,119.3,430,62.39
"08/19/2020",912.5,325,31.67,295.7,512,13.24,118.45,437.5,63.21
"08/20/2020",903,324.5,31.3,293.8,519.5,13.01,118.55,441.5,63.92
"08/21/2020",900.75,327,31.41,290.2,527.25,12.83,120.1,445.75,63.73
"08/24/2020",899.75,331.75,31.66,289.1,520.75,12.71,120.25,435.25,65.16
"08/25/2020",913.75,340.75,31.98,291.6,527.25,12.76,123.2,444.25,64.98
"08/26/2020",919.5,340.5,32.24,291.5,532,12.58,122.8,450.25,64.98
"08/27/2020",937.25,344.25,33.31,294.9,542.5,12.77,122.95,460.75,64.76
"08/28/2020",950.5,346,33.39,301.6,539.25,12.6,127.1,461.75,64.37
"08/31/2020",951.25,348.5,32.96,304.6,544.25,12.66,129.8,470.5,64.41
"09/01/2020",955,349.5,33.12,302.8,555.75,12.6,131.9,483.5,64.66
"09/02/2020",962.5,349.75,33.67,302.3,547.75,12.44,131.5,476.75,64.18
"09/03/2020",968.75,344.5,33.47,305.2,543.25,12.07,131.6,475,63.56
"09/04/2020",969.5,347.25,33.08,309.8,539.75,11.93,134.8,474.5,64.12
"09/07/2020",969.5,347.25,33.08,309.8,539.75,11.93,134.8,474.5,64.12
"09/08/2020",973,351,33.57,307.2,533.25,12.04,132.8,471.5,63.19
"09/09/2020",979.75,350,33.21,310.9,534,12.03,129.65,473.25,63.35
"09/10/2020",985,357.25,33.13,311.1,540,11.91,132.5,476.25,63.96
"09/11/2020",1005.5,365,33.74,318.4,533.75,11.92,133.35,473.5,64.06
"09/14/2020",1019.25,357.5,34.28,316.2,548.5,11.76,123.55,474.75,65.46
"09/15/2020",991.5,366,34.08,314.3,538.25,12.08,122.2,468,65.39
"09/16/2020",1011.25,371.75,34.94,320.8,542,12.35,120.55,475,64.97
"09/17/2020",1028.5,375.25,34.91,330.4,556.25,12.62,118.1,487.5,64.35
"09/18/2020",1043.5,378.5,35.23,337.4,575,12.77,113.6,504.25,64.16
"09/21/2020",1022.5,369.75,34.27,333.4,554.75,12.55,112,487.25,63.74
"09/22/2020",1019.75,369.25,33.67,337.3,558,12.89,110.65,491.75,63.84
"09/23/2020",1014.5,368.5,32.69,342.1,549,12.82,110.5,484.25,63.76
"09/24/2020",1000,363.5,32.36,333.8,549.75,12.84,111.15,483,63.97
"09/25/2020",1002.5,365.25,32.84,336.9,544.25,13,113.65,475.25,64.66
"09/28/2020",996.25,366.75,33.29,332.6,550.25,12.59,109.55,482.75,64.4
"09/29/2020",993,364.75,32.87,327.3,549.5,12.99,109.55,476,64
"09/30/2020",1023.5,379,33.37,339.7,578,13.07,110.95,509.75,64.49
"10/01/2020",1023.5,382.75,32.65,345,570.25,13.58,107.05,506.5,64.61
"10/02/2020",1020.75,379.75,31.94,349.4,573.25,13.55,108.95,509.5,64.52
"10/05/2020",1021.5,379.5,32.81,343.6,584.25,13.61,107.2,524.25,64.73
"10/06/2020",1044,385,33.29,354.3,592.75,13.88,107.65,534.25,65.56
"10/07/2020",1051,388.75,33.31,361,607.5,14.14,109.6,544.5,66.29
"10/08/2020",1050,387,33.24,359.2,595.25,14.17,110.25,528.75,66.19
"10/09/2020",1065.5,395,34.15,363.1,593.75,14.23,111.55,535.5,67.64
"10/12/2020",1033.75,389,33.14,356.7,594.25,13.84,109.15,530.5,68.37
"10/13/2020",1044,391.25,33.72,358.5,594,14.01,110.1,531.25,68.83
"10/14/2020",1056.25,396.5,33.72,358.4,596.75,14.2,109.6,535.25,68.93
"10/15/2020",1062.25,403.75,33.17,372.1,618.25,14.18,109.5,558,69.22
"10/16/2020",1050,402,32.99,367.5,625.25,14.43,107.25,558.75,69.92
"10/19/2020",1054.25,405.25,32.53,373.2,627,14.72,106.05,563,71.16
"10/20/2020",1064,408.75,33.31,371.9,632,14.54,104.9,571,71.02
"10/21/2020",1072,413.75,33.2,378.8,629.75,14.5,104.15,569.75,71.04
"10/22/2020",1073.75,416.25,33.69,382.4,622.75,14.78,106.7,560.25,71.94
"10/23/2020",1083.75,419.25,34.11,386.4,632.75,14.72,105.6,569.75,71.29
"10/26/2020",1087.75,417.75,34.46,389.6,620,14.77,106.65,552,72.11
"10/27/2020",1082.25,416,34.11,384,615.75,14.83,106.95,549.25,72.03
"10/28/2020",1057.25,401.5,33.42,376.7,608.75,14.89,105,543.25,70.17
"10/29/2020",1051.75,398.5,33.06,376.9,603.75,14.4,104.6,542,69.82
"10/30/2020",1056.5,398.5,33.61,378.6,598.5,14.36,104.4,541.25,68.92
"11/02/2020",1050.75,397.5,33.19,375.1,607.5,14.97,102.8,553,68.73
"11/03/2020",1059,401,33.78,377.2,608,14.72,103.45,557,70.24
"11/04/2020",1079,405.25,34.39,385.7,606,14.65,103,559.75,70.23
"11/05/2020",1101.75,409.25,35.47,387.8,609.25,14.48,105.95,563,70.07
"11/06/2020",1098.5,406.75,35.34,382.4,602,14.91,106.95,555.25,68.62
"11/09/2020",1105,407.5,35.48,384.1,597.5,14.88,106.85,552.5,70
"11/10/2020",1138.25,423,36.06,394.8,608.5,14.68,107.3,561.5,69.85
"11/11/2020",1143.25,417.25,37.13,392.7,598,14.49,109.1,554.25,69.28
"11/12/2020",1137,408.25,37.05,388.1,588.25,14.92,110.1,544,68.48
"11/13/2020",1141.5,410.5,37.13,388.1,593.5,14.96,109.25,552,68.46
"11/16/2020",1153.5,416.25,37.43,389.3,598,15.47,115.65,558,69.57
"11/17/2020",1169.75,420.25,37.5,395.8,595.25,15.31,116.2,552.5,69.11
"11/18/2020",1175.75,425.75,38.46,394.9,597.75,15.45,119.75,557.75,69.68
"11/19/2020",1177.5,422.5,38.81,393.7,591.75,15.28,120.65,548.75,69.32
"11/20/2020",1181,423.25,38.66,394.7,593.25,15.21,115.5,550.25,70.88
"11/23/2020",1191.5,426.5,38.55,394.9,598.75,15.15,114.45,551.25,72.15
"11/24/2020",1191.25,425.75,38.06,398.3,611.25,15.04,113.15,561,71.53
"11/25/2020",1184,420,38.18,396.9,588.25,14.77,114.5,543.75,70.8
"11/26/2020",1184,420,38.18,396.9,588.25,14.77,114.5,543.75,70.8
"11/27/2020",1191.75,425.5,38.7,398.5,596.5,14.82,121.7,561.5,71.68
"11/30/2020",1168.5,419.75,37.88,393.1,580.25,14.51,120.7,545.75,70.59
"12/01/2020",1162,414.75,37.4,393.5,565.5,14.51,115.65,537.5,70.59
"12/02/2020",1153,419,37.47,389.5,578,14.6,116.85,550.5,69.99
"12/03/2020",1168.25,422.5,38.68,392.8,571.75,14.71,117.65,545,69.42
"12/04/2020",1163,417,39.19,388.8,566.5,14.44,115.35,541.25,69.86
"12/07/2020",1158.5,419.5,38.87,386.5,571.25,14.45,116.95,542.5,70.63
"12/08/2020",1145.75,417,38.28,381.7,563.75,14.39,117.1,536.25,70.18
"12/09/2020",1158.5,422,38.76,384.4,577,14.97,114.9,550.25,73.05
"12/10/2020",1152.75,420.25,38.96,381,590.25,14.66,118.55,562.75,74.26
"12/11/2020",1160.5,424.25,39.58,384.1,608.25,14.43,119.1,579,74.08
"12/14/2020",1169.5,419.25,40.11,380.8,593.5,14.12,123.55,579,74.67
"12/15/2020",1184.25,424.75,39.19,388.2,599.75,14.21,123.1,566,75.59
"12/16/2020",1183.75,427.25,39.05,394.5,598.5,14.49,125.05,561.5,75.65
"12/17/2020",1201.25,432.5,39.93,397.9,608.75,14.68,125.05,570,77.19
"12/18/2020",1220,437.5,40.07,405.5,608.25,14.44,123.7,569.25,77.16
"12/21/2020",1243.25,440,39.96,412.3,611.25,14.53,124.3,574.5,74.76
"12/22/2020",1247.25,443.5,40.55,415,617,14.54,124.2,579.25,74.82
"12/23/2020",1258.75,447.25,41.35,421.2,629.75,14.83,124.55,588,76.14
"12/24/2020",1263.5,451,41.84,416.8,627,14.9,125.95,589,76.2
"12/28/2020",1255.25,456.5,41.72,415.3,614.25,14.98,123.35,577,76.35
"12/29/2020",1295.5,466,42.48,427,618.5,15.04,125.4,585,77.01
"12/30/2020",1303.75,474.5,42.67,432.4,640.75,15.28,125.4,601.25,77.97
"12/31/2020",1315.25,484,43.33,434.4,640.5,15.49,128.25,603.5,78.12
"01/04/2021",1316.5,483.75,42.93,427.2,642,15.76,126.15,599.5,78.97
"01/05/2021",1350,491.75,44.36,435.4,654,16.12,125.1,609.25,80.35
"01/06/2021",1365.25,495,44.39,443.3,647.5,16.25,120.9,603.5,80.06
"01/07/2021",1360.5,494,44.35,438,642.25,15.6,121.1,598.5,79.76
"01/08/2021",1375.75,496.25,43.76,444.8,638.75,15.6,123.7,594.75,79.77
"01/11/2021",1374.5,492.25,43.13,451.8,634.75,15.67,121.45,594,80.43
"01/12/2021",1422,517.25,43.13,471.2,665,15.46,121.4,622.5,81.7
"01/13/2021",1411,524.5,42.68,462.4,660.5,15.84,125.25,625.75,80.92
"01/14/2021",1436.5,534.25,43.27,464.9,670,16.67,127.35,636.5,81.15
"01/15/2021",1416.75,531.5,41.85,463.2,675.5,16.45,128.15,643,80.7
"01/18/2021",1416.75,531.5,41.85,463.2,675.5,16.45,128.15,643,80.7
"01/19/2021",1385.75,526,41.7,450.5,672.25,16.1,127.15,644,81.15
"01/20/2021",1369.5,522,42.54,442.4,667.75,16.27,125.2,637,81.59
"01/21/2021",1370.25,524.25,43.43,438.2,660.75,16.05,126.45,635.75,82.57
"01/22/2021",1311.75,500.5,42.27,421.6,634.5,15.87,124.05,613.25,81.56
"01/25/2021",1343.5,511.5,42.94,429.6,648.5,15.74,123.25,627.25,82.33
"01/26/2021",1370.25,532.25,43.91,436.5,665.25,15.74,124.5,641,81.71
"01/27/2021",1374.75,534,44.52,436.6,658.25,15.8,125.5,636.75,80.84
"01/28/2021",1353.25,534.5,44.65,427.1,647,15.59,124,626,79.93
"01/29/2021",1370,547,44.62,431,663,15.83,122.95,638,80.64
"02/01/2021",1365.25,549.25,44.97,430.5,651,16.15,125.35,625.25,80.03
"02/02/2021",1354.75,543,44.32,428,644.75,16.29,123.4,619,80.69
"02/03/2021",1371.25,552,44.48,435.5,648.25,16.04,123.95,625.5,80.99
"02/04/2021",1372.5,550,44.94,433.1,637.5,16.05,124.05,618.75,84.28
"02/05/2021",1366.75,548.5,44.66,430.5,641.25,16.42,124.5,625.25,82.74
"02/08/2021",1387.75,563.75,45.63,436.6,655.75,16.27,124.1,639.5,84.28
"02/09/2021",1401.75,556.25,46.52,438.7,649.5,16.44,122.95,633.5,86.93
"02/10/2021",1354,534.5,45.69,422.3,635.5,16.71,121.1,614,84.67
"02/11/2021",1367.5,541,45.63,428.9,633.5,16.55,121.2,611,86.41
"02/12/2021",1372,538.75,46.04,427.2,636.75,16.38,121.15,616.75,87.27
"02/15/2021",1372,538.75,46.04,427.2,636.75,16.38,121.15,616.75,87.27
"02/16/2021",1384.75,552.25,47.27,428.4,657.5,16.73,124.35,637.5,88.12
"02/17/2021",1383.75,553,46.77,431.7,644,16.96,125.7,624.5,88.36
"02/18/2021",1375,550.25,46.91,425.9,662.5,17.51,127.6,636.75,88.73
"02/19/2021",1377.25,542.75,47.55,424.3,650.75,17.79,127.5,631.75,88.95
"02/22/2021",1383.75,551,47.9,423.1,664,18.78,133.45,644.5,90.91
"02/23/2021",1406,553.75,49.26,426.5,665.75,18.41,136.85,641,91.37
"02/24/2021",1423.75,559.25,51.14,428.3,680.25,18.16,135.65,656,92.33
"02/25/2021",1406,554.75,50.96,424.1,671.75,17.84,139.2,644.25,88.24
"02/26/2021",1405.25,555.5,51.34,423.2,655,17.53,136.85,624.75,87.82
"03/01/2021",1392.5,547.5,50.77,420.2,643.75,16.21,135.15,614.25,90.26
"03/02/2021",1414,560.75,51.27,423.3,663.25,16.43,133.2,627,89.44
"03/03/2021",1410.75,550.25,51.35,420.2,652,16.14,131.15,617.5,86.9
"03/04/2021",1415.25,546.25,52.38,418.1,649.75,16.26,128.4,612.75,85.59
"03/05/2021",1434.25,562,53.38,420,654,16.4,128.75,617.25,86.21
"03/08/2021",1437.75,565,54.06,418.3,646.5,16.2,129.05,613.25,86.77
"03/09/2021",1441.25,562,55.15,419.2,656.5,15.9,128.9,618,82.77
"03/10/2021",1411.5,547.75,55.36,410.1,650.75,15.96,129.35,608,85.22
"03/11/2021",1415.5,555,56.46,402,636.25,16.36,131.8,595.75,88.35
"03/12/2021",1415.75,549.25,56.89,396.3,631.75,16.13,132.45,595,87.56
"03/15/2021",1419.5,549.5,55.09,407.4,645,16.12,131.45,606.75,86.72
"03/16/2021",1423.25,554.25,55.09,406.1,647,16.3,133.8,608.25,86.92
"03/17/2021",1417.75,558,54.6,404.9,640,15.99,132.85,601,86.51
"03/18/2021",1392.25,546.5,53.52,398.2,630.5,15.89,126.4,587,85.45
"03/19/2021",1416.25,557.75,53.87,407.9,627,15.76,125.45,585.5,84.68
"03/22/2021",1417.5,549,56.37,396.6,627.25,15.53,130.1,578.25,84.62
"03/23/2021",1423.25,551.25,57.02,398.8,634.75,15.43,127.6,582,83.53
"03/24/2021",1432.75,553.25,57.48,401,624.75,15.63,126.5,576.25,82.44
"03/25/2021",1414.25,546.5,54.98,404.6,612.5,15.09,126.6,566.75,78.44
"03/26/2021",1400.5,552.5,52.48,404,613.25,15.19,128.5,568.25,80.38
"03/29/2021",1393,546.75,52.96,398.1,616.75,14.92,127.05,569.5,80.49
"03/30/2021",1366.75,539.25,50.46,398.2,601.75,14.92,122.6,558.5,80.64
"03/31/2021",1436.75,564.25,52.92,423.2,618,14.77,123.5,575.75,80.88
"04/01/2021",1402,559.75,52.13,410.2,611,14.71,121.6,565,77.95
"04/02/2021",1402,559.75,52.13,410.2,611,14.71,121.6,565,77.95
"04/05/2021",1412.75,553.25,52.81,406.3,618,14.84,122.1,563,77.88
"04/06/2021",1418.75,554.25,53.92,406.4,615.5,15.16,126.85,555.5,79.22
"04/07/2021",1408.75,560.5,52.85,409.1,616.25,15.14,126.75,563.25,79.5
"04/08/2021",1415.25,579.75,53.38,406.8,628.75,15.18,127.85,576.5,81.41
"04/09/2021",1403,577.25,52.85,401.2,638.75,15.46,127.25,586.5,82.4
"04/12/2021",1382,569,51.45,401.9,628,15.35,128.1,579,80.14
"04/13/2021",1389.5,580,53.03,395,629.75,15.43,130.05,584.75,81.82
"04/14/2021",1410,594,54.24,398.2,648,15.86,132.1,603.5,84.2
"04/15/2021",1418.25,590,54.89,401.9,653.75,16.38,132.7,607.75,85.02
"04/16/2021",1433.25,585.5,56.33,402.2,652.5,16.72,129.15,609.25,83.71
"04/19/2021",1449.75,592,56.27,407.5,652.25,16.29,129.85,612,83.26
"04/20/2021",1472,606.5,58.32,410.4,659.75,16.77,132.45,620.75,83.77
"04/21/2021",1497.25,625.5,60.19,412.3,673.25,16.94,132.2,630.75,84.83
"04/22/2021",1533.25,650.5,62.52,422,710.25,16.92,134.3,667.5,84.64
"04/23/2021",1539.75,655.5,62.71,422.4,710.25,16.91,136.85,673.25,87.51
"04/26/2021",1569,680.5,65.21,428.8,739.5,17.17,141.75,701.75,87.86
"04/27/2021",1549.75,695.5,66.45,425.5,733.75,17.94,144.35,704.25,90.07
"04/28/2021",1557.75,686.25,68.95,421.3,725.25,17.3,144.3,689.25,88.74
"04/29/2021",1542.5,702,65.99,422.6,737.5,17.08,141.4,688.5,85.89
"04/30/2021",1571,740,68.46,426,742.5,17.44,139.95,698.25,87.43
"05/03/2021",1560.25,732.25,68.31,416.2,725.5,16.73,138.75,682.5,87.21
"05/04/2021",1577,744.75,67.95,423.5,737,17.12,138.9,691,86.17
"05/05/2021",1582,753.25,66.74,424.3,755.75,17.53,148.5,709.75,86.23
"05/06/2021",1605.5,759.5,66.25,427.7,764.25,17.55,153.5,717.75,89.48
"05/07/2021",1621,772.75,66.38,442.5,773.5,17.49,152.3,727.75,89.66
"05/10/2021",1620,748,66.1,444.4,742.5,17.49,147.6,695.5,88.47
"05/11/2021",1637.5,759.5,67.06,449.5,759.75,18.1,147.9,702.5,87.75
"05/12/2021",1660.5,757.5,68.66,450.9,754.75,17.84,145.75,682.75,88.23
"05/13/2021",1612.25,719,68.04,423.5,726.5,17.11,145.65,652.25,84.98
"05/14/2021",1603.75,685,68.41,423.5,727.25,16.96,144.25,651.75,82.43
"05/17/2021",1587.5,652.5,68.97,414.9,699.75,16.99,145,652.25,82.32
"05/18/2021",1574.25,658.25,68.67,410.8,698,17.21,151.8,647.75,84.01
"05/19/2021",1538.25,658.25,66.47,403.2,679.25,16.95,150.95,633.75,82.92
"05/20/2021",1533.25,664.5,65.76,401.1,675.25,17.04,150.95,625,81.53
"05/21/2021",1526.25,659.5,65.49,398.9,674.25,16.67,150.1,624,82.82
"05/24/2021",1522.75,657.25,65.13,400.2,662.25,16.83,149,615.25,82.82
"05/25/2021",1511.75,620.25,66.69,386.3,656.5,17.04,150.5,604.5,82.71
"05/26/2021",1503.5,624.5,65.68,383.8,648.5,16.78,155.7,598.75,82.44
"05/27/2021",1537,664.5,66.81,390.3,676.25,17.12,155.35,626.25,82.61
"05/28/2021",1530.5,656.75,65.79,395.5,663.5,17.36,162.35,613.25,82.12
"05/31/2021",1530.5,656.75,65.79,395.5,663.5,17.36,162.35,613.25,82.12
"06/01/2021",1548.5,688.75,67.39,398.7,693.5,17.69,161.05,637.5,84.25
"06/02/2021",1562.5,675,70.38,394,687.5,17.68,161.15,633.75,83.77
"06/03/2021",1549.25,662,68.85,391.6,676.25,17.43,157.6,624.25,84.21
"06/04/2021",1583.75,682.75,71.34,396.2,687.75,17.71,161.65,636.5,85.8
"06/07/2021",1560.25,679.25,70.83,386.9,680,17.38,160.15,630,84.36
"06/08/2021",1580,680,72.08,389.8,685,17.71,157.7,632.5,85.14
"06/09/2021",1562.5,690.75,71.59,386.4,682.25,17.73,157.2,635.75,86.62
"06/10/2021",1544,699,70.46,381.6,683.75,17.66,158.7,640.25,87.36
"06/11/2021",1508.5,684.5,66.98,383.3,680.75,17.54,157.45,638,87
"06/14/2021",1472.25,659.25,65.96,373.9,674.5,17.29,154.1,628,84.95
"06/15/2021",1465.75,667.5,65.57,372.4,661.5,17.05,151.2,612.75,85.28
"06/16/2021",1448.5,673,62.07,379.2,662.75,17.04,153.35,610.75,85.33
"06/17/2021",1329.75,633,56.57,361.5,639,16.55,149.55,585.25,84.17
"06/18/2021",1396,655.25,58.12,373.4,662.75,16.43,149.9,606.5,84.42
"06/21/2021",1415,659.25,60.33,373.1,661.5,16.78,152.35,599.75,84.09
"06/22/2021",1394.5,659.75,60.67,363.3,651,16.43,151.25,596.5,84.22
"06/23/2021",1385,664.25,62.13,354.2,661.25,16.69,153.15,612,86.46
"06/24/2021",1371.25,653.25,62.7,345.8,651.25,16.93,152.4,606,86.03
"06/25/2021",1329.75,636.5,59.71,347.2,637,16.9,157.25,600.25,86.43
"06/28/2021",1357,675.5,62.31,351.6,646,17.23,162.25,618,86.66
"06/29/2021",1359.75,694.5,64.15,348.4,639.75,17.23,159.7,619,86.49
"06/30/2021",1450,720,65.16,375.5,671.5,17.63,159.35,650.25,84.03
"07/01/2021",1446.75,719.75,65.04,381.8,658.5,17.94,156,631.5,85.01
"07/02/2021",1451.75,697.25,66.82,379.9,645.75,18.15,152.55,611.25,86.03
"07/05/2021",1451.75,697.25,66.82,379.9,645.75,18.15,152.55,611.25,86.03
"07/06/2021",1363.75,656,63.83,355,620,17.87,147.9,575.5,86.38
"07/07/2021",1386.5,652.5,64.76,357.2,614.75,17.75,149.75,581,86.63
"07/08/2021",1390.25,638,64.25,355.3,612.25,17.45,152.05,590.25,85.88
"07/09/2021",1404,629.75,62.41,352.5,608.5,17.28,151.3,599,87.99
"07/12/2021",1432.5,669.25,64.99,354.9,635,16.99,153.85,616,88.47
"07/13/2021",1438,677,66.63,355.1,628.75,17.08,152.1,612.5,88.77
"07/14/2021",1467.75,683,66.63,366.6,645,16.93,156.45,617.5,90.57
"07/15/2021",1447.5,564.25,67.31,362.7,672,17.33,156.9,640.25,89.84
"07/16/2021",1454.75,556,68.31,363.2,692.5,17.71,161.2,651.5,90.7
"07/19/2021",1428,556,66.69,359.8,697.75,17.07,155.25,652.25,87.11
"07/20/2021",1443.5,571.75,67.02,365.5,700.5,17.41,165.65,660.25,88.87
"07/21/2021",1439.25,571.75,65.46,369.8,710.75,17.67,176,668.75,89.09
"07/22/2021",1416.25,564.5,65,363.2,692.25,17.62,193.65,653.75,90.27
"07/23/2021",1401,547.25,65.66,353.6,684,18.17,189,646,90.32
"07/26/2021",1412.75,549.75,66.43,353.6,677,18.42,207.8,639,90.29
"07/27/2021",1418.25,548.75,66.26,358.8,674.5,18.35,201.75,641.5,90.74
"07/28/2021",1432,549.25,66.55,356.1,688.75,18.61,200.45,659.5,90.91
"07/29/2021",1434.25,558,66.93,356.5,705.25,18.3,196.5,674.5,90.76
"07/30/2021",1414.75,547,65.82,352.6,703.75,17.91,179.55,673.25,89.83
"08/02/2021",1418.75,558.75,64.62,357.2,729.5,17.95,172.8,703.5,90.07
"08/03/2021",1392.25,550.5,63.27,347.8,724.5,17.98,174.85,707.5,90.3
"08/04/2021",1403.5,545.75,62.77,353.1,717.25,17.93,175.65,694.25,90.72
"08/05/2021",1402.5,555.75,62.47,356.9,712.75,18.62,176.9,691.5,91.17
"08/06/2021",1422.25,555,63.41,358.8,719,18.68,176,705.75,92.42
"08/09/2021",1433.75,550.25,65.72,359.6,711.25,18.47,179.35,701.5,91.3
"08/10/2021",1447.5,549.25,65.41,360.3,727,19.59,182,714.25,92.74
"08/11/2021",1405.5,556.25,63.53,355.4,727,19.47,183.85,710.25,91.64
"08/12/2021",1401.5,567,63.51,355.4,753.5,19.54,186.55,738.75,93.77
"08/13/2021",1424.25,568.25,63.51,358.1,762.25,19.95,182.75,742.25,95.21
"08/16/2021",1376,564.75,63.29,359.4,760.5,20.03,183.2,736.5,94.85
"08/17/2021",1369,558.25,62.54,360.1,734.5,20.02,178.95,716.75,95.7
"08/18/2021",1358.25,561.75,61.93,357.6,737.25,20.17,179.7,723.75,95.52
"08/19/2021",1323,550,60.6,351.5,727.5,19.79,178.2,715.5,93.47
"08/20/2021",1293.75,538.75,57.49,353.3,714.25,19.58,178.25,702,93.9
"08/23/2021",1294,538,59.25,346.6,719.75,19.58,179.95,704.25,94.54
"08/24/2021",1337,544.5,61.09,354.9,718,19.58,183.3,704.25,95.76
"08/25/2021",1346,551.25,61.89,352.3,711.25,19.73,184.05,702,95.95
"08/26/2021",1367.5,552.75,61.33,356.5,725.25,19.68,185.65,715.5,95.36
"08/27/2021",1359.25,558,61.3,354.2,718.5,20.04,189.5,712.25,96.27
"08/30/2021",1304.75,540.25,60.28,347.6,708.75,20.22,197.4,704.25,95.61
"08/31/2021",1298.75,534,59.36,346.4,706.75,19.84,193.45,705.25,93.91
"09/01/2021",1277.75,515.5,58.31,343.7,701,19.67,193.2,695.25,94.15
"09/02/2021",1279.25,516.25,59.01,337.9,704,19.9,191.9,701.25,95.14
"09/03/2021",1283,508,59,340.9,714.5,19.62,190.55,715.25,95.62
"09/06/2021",1283,508,59,340.9,714.5,19.62,190.55,715.25,95.62
"09/07/2021",1268.75,495.75,57.76,337.3,708.75,19.48,191.5,709.75,95.41
"09/08/2021",1270.75,498.25,57.45,337.4,698.25,19.49,187.75,697,95.2
