Date,SOYBEANS,CORN,SOYBEAN OIL,SOYBEAN MEAL,WHEAT,SUGAR,COFFEE,HRW WHEAT,COTTON
2/7/14,1392.5,418.5,38.47,452.3,561.75,17.87,171.05,683.0,76.69
3/7/14,1387.75,417.0,38.56,447.0,568.0,17.81,169.4,697.0,76.22
4/7/14,1387.75,417.0,38.56,447.0,568.0,17.81,169.4,697.0,76.22
7/7/14,1363.0,409.25,38.36,443.7,545.0,17.51,169.0,678.5,74.83
8/7/14,1329.75,408.25,37.8,437.3,545.25,17.68,170.2,675.0,75.0
9/7/14,1334.5,404.0,37.04,439.5,539.5,17.42,170.2,660.75,74.97
10/7/14,1329.75,400.5,37.39,434.3,536.75,17.29,160.25,655.5,68.9
11/7/14,1295.75,399.75,36.71,421.8,514.75,17.07,158.95,634.25,68.74
14/7/14,1295.0,390.25,36.75,421.5,549.75,17.19,162.3,652.5,68.6
15/7/14,1180.5,374.0,36.9,379.1,537.75,17.21,159.4,639.0,68.25
16/7/14,1187.25,378.25,36.83,383.7,538.0,17.07,160.35,637.25,68.39
17/7/14,1174.75,379.5,36.37,380.5,550.75,16.92,161.7,649.0,68.45
18/7/14,1176.75,371.25,36.57,380.3,532.25,16.97,170.7,633.75,68.63
21/7/14,1175.75,364.0,36.14,380.7,530.0,17.28,171.65,628.0,68.52
22/7/14,1184.0,360.25,35.93,381.8,524.5,17.16,168.3,621.25,68.8
23/7/14,1201.0,362.5,36.2,391.5,530.75,16.96,176.6,623.5,68.77
24/7/14,1207.5,361.5,36.24,395.3,528.75,17.05,178.3,620.5,66.4
25/7/14,1212.25,363.0,36.09,398.0,538.0,17.14,179.15,631.25,65.16
28/7/14,1236.5,367.75,36.52,402.8,534.75,16.94,181.1,625.5,65.36
29/7/14,1226.5,361.5,36.25,395.4,520.0,16.62,180.7,611.5,64.44
30/7/14,1220.5,361.75,36.05,387.6,527.25,16.63,182.5,617.0,63.34
31/7/14,1224.5,357.0,36.11,391.3,530.25,16.46,195.05,625.75,62.09
1/8/14,1215.0,352.5,35.45,387.5,534.25,16.35,192.35,632.75,62.49
4/8/14,1232.5,358.75,36.02,388.2,544.0,16.32,190.5,638.5,63.92
5/8/14,1222.75,356.25,35.47,382.2,552.5,16.13,189.4,642.75,63.46
6/8/14,1237.0,363.25,35.79,388.0,568.0,16.32,190.85,656.25,63.97
7/8/14,1250.0,359.5,35.62,390.6,561.5,16.05,184.0,646.25,63.57
8/8/14,1284.75,351.75,35.44,397.5,549.25,16.14,180.85,629.25,63.81
11/8/14,1314.75,356.75,34.88,400.4,546.5,16.24,189.15,623.75,64.13
12/8/14,1290.0,358.5,34.62,400.2,538.0,16.05,184.6,613.25,63.03
13/8/14,1264.5,358.0,33.95,418.7,528.0,16.02,185.25,604.0,64.02
14/8/14,1224.5,362.0,33.6,464.2,537.25,15.91,184.1,608.0,63.89
15/8/14,1102.5,365.75,32.87,388.3,551.25,15.92,188.75,619.75,63.6
18/8/14,1115.5,360.75,32.96,392.1,542.5,15.68,188.9,617.75,63.34
19/8/14,1120.25,362.5,32.66,399.8,546.0,15.47,182.2,624.5,63.47
20/8/14,1119.75,359.5,32.86,402.6,539.5,15.7,184.1,618.75,65.32
21/8/14,1136.25,362.25,32.78,413.8,546.25,15.99,183.75,622.0,66.5
22/8/14,1166.0,365.5,32.36,433.3,552.0,15.64,181.6,633.5,67.46
25/8/14,1125.75,360.0,32.74,406.1,542.5,15.36,182.75,622.75,67.66
26/8/14,1075.5,356.0,33.03,388.7,541.5,15.71,193.1,621.0,68.26
27/8/14,1085.75,356.0,32.67,416.5,547.25,15.58,192.4,628.0,68.3
28/8/14,1073.75,361.75,32.64,433.2,556.5,15.56,194.65,635.0,67.14
29/8/14,1089.5,359.0,32.04,439.5,550.25,15.49,195.75,626.25,67.6
1/9/14,1089.5,359.0,32.04,439.5,550.25,15.49,195.75,626.25,67.6
2/9/14,1097.25,355.75,32.01,450.1,543.5,15.82,204.45,617.5,66.34
3/9/14,1080.75,341.25,31.73,447.2,523.5,15.62,197.3,600.75,66.7
4/9/14,1064.25,335.75,31.97,431.4,525.25,15.13,197.45,608.25,66.77
5/9/14,1085.5,346.5,32.35,436.1,531.5,15.0,192.85,619.75,66.08
8/9/14,1090.75,339.25,32.03,446.2,533.5,14.94,189.65,625.0,66.56
9/9/14,1076.5,336.25,31.59,453.7,527.5,14.88,188.1,613.0,67.78
10/9/14,1071.0,338.75,31.58,442.8,518.75,14.52,177.0,605.25,70.14
11/9/14,1061.5,331.75,31.44,426.7,503.0,14.36,180.55,595.75,70.79
12/9/14,1091.0,339.0,32.16,408.0,498.25,13.78,179.65,572.25,70.61
15/9/14,989.5,343.0,33.27,338.8,500.75,13.67,177.3,586.25,68.18
16/9/14,980.75,343.75,32.81,338.3,496.25,13.55,180.6,583.25,68.28
17/9/14,982.5,341.75,33.39,336.4,499.25,13.88,180.65,582.25,69.9
18/9/14,971.5,338.25,32.72,328.8,488.5,13.79,175.9,569.75,66.9
19/9/14,957.0,331.5,32.46,324.1,474.5,13.5,178.0,560.25,65.99
22/9/14,938.25,330.25,32.0,319.4,476.75,14.08,179.4,560.25,64.86
23/9/14,936.25,325.5,32.23,317.1,476.0,14.15,180.9,562.0,62.93
24/9/14,936.75,329.5,32.62,316.4,480.25,14.62,189.1,564.25,61.66
25/9/14,922.75,326.0,32.62,312.4,474.0,14.7,182.3,564.25,61.49
26/9/14,910.25,323.0,31.92,307.2,474.25,15.41,186.05,563.75,62.48
29/9/14,923.5,325.75,32.79,308.1,481.25,15.66,191.25,566.5,62.06
30/9/14,913.25,320.75,32.27,304.6,477.75,15.48,193.35,558.0,61.96
1/10/14,916.75,321.25,32.66,305.3,479.0,16.04,200.4,557.5,62.76
2/10/14,924.5,322.75,32.67,308.7,482.75,16.05,208.6,561.5,62.45
3/10/14,912.25,323.25,32.29,308.0,485.75,16.44,206.5,568.0,63.07
6/10/14,942.25,332.5,33.32,320.3,491.5,16.98,220.8,575.5,64.98
7/10/14,940.75,340.5,32.96,327.0,506.25,17.03,216.35,588.25,65.83
8/10/14,935.0,343.25,32.88,329.8,507.75,16.92,214.45,586.5,65.51
9/10/14,942.0,344.75,32.88,333.0,493.25,16.7,221.65,572.75,64.55
10/10/14,922.5,334.0,32.28,339.3,498.5,16.55,220.4,577.75,64.1
13/10/14,945.25,346.0,32.88,343.4,505.25,16.67,218.1,584.25,65.02
14/10/14,964.75,357.0,32.44,366.0,509.25,16.81,221.9,590.25,64.16
15/10/14,952.5,347.5,31.98,327.3,506.0,16.5,216.0,592.0,63.71
16/10/14,966.5,352.25,32.36,334.6,517.0,16.67,217.1,605.0,63.56
17/10/14,951.75,348.0,32.02,330.5,516.0,16.62,210.65,601.75,63.0
20/10/14,944.25,348.25,31.7,329.4,513.5,16.68,199.4,601.0,62.29
21/10/14,964.25,356.0,31.76,342.9,519.25,16.44,199.6,602.25,62.79
22/10/14,962.75,353.0,32.14,338.0,522.25,16.5,191.1,605.25,62.68
23/10/14,993.25,359.75,32.67,352.4,526.75,16.16,193.3,605.25,63.04
24/10/14,977.5,353.0,32.39,350.2,517.75,16.38,191.5,593.75,63.81
27/10/14,1006.0,363.0,32.23,376.8,522.75,16.03,190.9,594.75,63.67
28/10/14,1008.0,364.5,32.79,375.1,530.75,16.13,192.35,602.0,64.47
29/10/14,1043.0,375.25,34.18,397.2,538.25,16.3,189.6,606.5,65.35
30/10/14,1024.25,374.0,34.31,380.0,536.0,16.3,187.6,602.0,64.5
31/10/14,1046.5,376.75,34.8,389.0,532.5,16.04,188.0,593.75,64.45
3/11/14,1028.75,373.5,34.03,372.7,538.25,15.93,185.85,597.5,64.25
4/11/14,1010.0,364.5,33.07,372.5,530.5,15.68,188.2,590.25,62.8
5/11/14,1020.5,370.25,32.72,375.3,524.75,15.51,186.25,584.5,62.71
6/11/14,1031.0,371.25,32.53,391.7,520.25,15.48,183.75,579.0,63.19
7/11/14,1040.25,367.5,32.4,390.4,514.5,15.69,182.4,569.25,63.96
10/11/14,1027.5,369.25,32.36,380.9,517.25,15.66,181.4,573.0,62.43
11/11/14,1066.5,373.75,32.87,400.6,525.25,16.23,184.55,578.5,63.3
12/11/14,1048.25,377.75,32.22,395.0,542.75,16.36,184.4,599.25,61.94
13/11/14,1050.5,386.25,32.07,393.5,553.75,16.01,188.75,605.25,59.73
14/11/14,1021.0,381.75,32.2,379.9,560.5,15.9,192.0,605.5,59.8
17/11/14,1036.25,377.5,32.45,387.1,551.75,15.77,187.5,596.5,58.81
18/11/14,1023.25,372.0,32.65,378.0,549.0,15.71,191.1,593.5,59.97
19/11/14,1004.75,363.25,32.51,370.4,537.75,15.87,197.85,586.25,59.11
20/11/14,1020.5,373.25,32.67,370.8,547.25,16.1,187.7,602.25,58.54
21/11/14,1039.0,372.75,32.69,378.4,547.25,16.09,189.65,604.0,59.76
24/11/14,1033.75,367.5,33.2,374.9,542.25,16.0,189.65,604.25,59.16
25/11/14,1051.0,374.25,33.42,390.6,551.5,16.0,194.25,617.25,59.66
26/11/14,1047.0,378.25,33.48,401.6,562.0,16.12,193.5,621.0,61.41
27/11/14,1047.0,378.25,33.48,401.6,562.0,16.12,193.5,621.0,61.41
28/11/14,1016.0,375.75,32.18,391.1,577.25,15.59,186.65,637.0,60.96
1/12/14,1017.0,375.5,32.22,384.4,606.75,15.59,189.35,660.25,60.18
2/12/14,995.75,367.75,31.17,383.1,605.25,15.24,182.3,648.75,60.75
3/12/14,998.25,368.75,31.86,381.1,597.0,15.09,182.55,631.75,61.01
4/12/14,1010.5,376.0,31.6,385.7,599.75,15.21,181.55,627.25,61.52
5/12/14,1036.0,381.5,32.01,394.2,609.0,15.14,179.1,632.5,60.54
8/12/14,1043.75,377.5,31.77,401.5,610.0,15.3,177.05,634.0,60.21
9/12/14,1049.25,383.0,31.91,411.6,600.5,15.42,179.45,617.0,59.88
10/12/14,1032.0,382.5,31.67,405.2,593.25,15.47,177.55,614.75,59.57
11/12/14,1042.25,390.0,31.93,406.1,610.25,15.15,175.4,623.5,60.48
12/12/14,1047.25,396.25,31.97,378.9,627.5,14.98,173.0,634.0,60.54
15/12/14,1039.5,408.5,32.27,365.4,619.0,14.96,177.65,647.0,60.65
16/12/14,1023.5,406.0,31.77,356.6,623.25,14.71,176.7,654.75,59.78
17/12/14,1027.0,408.25,31.77,359.3,648.5,14.72,170.85,681.5,60.65
18/12/14,1035.0,411.0,31.89,365.3,655.25,14.99,173.65,683.75,60.82
19/12/14,1030.5,410.5,31.97,363.5,632.25,14.98,174.7,666.0,60.89
22/12/14,1038.25,411.75,32.04,368.4,625.75,14.86,172.15,657.75,62.04
23/12/14,1038.5,414.0,32.22,371.3,635.5,14.83,171.0,664.75,61.82
24/12/14,1028.75,407.75,31.93,371.4,611.5,14.76,170.15,644.0,61.78
26/12/14,1047.5,414.75,32.46,379.7,610.75,14.7,168.6,644.25,61.63
29/12/14,1041.75,412.75,32.79,377.4,615.5,14.6,165.15,647.5,62.01
30/12/14,1037.75,406.5,32.89,369.5,602.0,14.61,164.8,636.0,61.98
31/12/14,1019.25,397.0,31.97,364.6,589.75,14.52,166.6,626.5,60.27
2/1/15,1002.5,395.75,31.95,356.5,581.25,14.17,161.05,617.0,59.58
5/1/15,1039.75,406.0,32.7,369.0,589.0,14.26,168.1,624.75,60.71
6/1/15,1051.0,405.0,32.69,370.8,591.75,14.87,174.9,631.25,60.2
7/1/15,1052.75,396.25,32.98,368.5,579.5,14.78,175.05,620.0,60.43
8/1/15,1045.0,394.25,33.58,361.3,567.0,14.88,176.9,607.75,60.56
9/1/15,1051.5,400.25,33.54,363.8,563.75,14.91,180.05,600.5,60.76
12/1/15,1013.5,402.0,32.45,356.5,555.5,14.76,176.75,590.5,59.73
13/1/15,1000.0,385.75,32.39,349.7,548.0,14.87,176.95,581.75,60.15
14/1/15,992.5,381.0,32.57,328.9,537.75,14.93,179.85,575.0,58.98
15/1/15,991.0,380.0,32.99,326.7,532.75,15.35,176.65,573.0,59.49
16/1/15,991.75,387.0,33.39,326.2,532.75,15.33,171.0,577.0,59.23
19/1/15,991.75,387.0,33.39,326.2,532.75,15.33,171.0,577.0,59.23
20/1/15,982.0,390.25,32.84,326.5,537.0,15.83,164.3,577.75,57.79
21/1/15,983.5,388.0,32.41,330.5,536.75,15.92,161.25,572.25,58.01
22/1/15,976.75,383.75,31.97,330.1,533.75,15.91,159.95,564.75,57.76
23/1/15,972.75,386.75,31.6,331.5,530.0,15.17,162.45,564.0,57.3
26/1/15,983.5,384.0,31.08,338.9,520.5,15.35,161.85,554.5,58.62
27/1/15,973.75,381.25,31.17,336.6,519.0,15.16,168.2,550.25,58.78
28/1/15,970.25,373.25,30.34,337.4,505.25,15.16,167.7,535.75,59.44
29/1/15,968.25,371.5,29.54,337.9,507.75,14.85,160.0,544.0,59.57
30/1/15,961.0,370.0,30.0,329.9,502.75,14.79,161.9,540.25,59.36
2/2/15,959.5,369.75,30.41,327.9,492.75,14.22,162.45,534.5,59.89
3/2/15,987.0,385.75,30.8,340.6,513.75,14.47,160.75,559.0,61.45
4/2/15,972.0,383.5,30.59,332.7,511.0,14.45,164.9,552.75,61.23
5/2/15,981.25,385.25,31.71,331.4,525.75,14.41,164.75,564.0,61.79
6/2/15,973.5,385.75,31.82,329.4,527.0,14.51,166.85,561.75,61.59
9/2/15,978.5,391.25,32.01,329.6,529.75,14.82,167.6,563.5,62.3
10/2/15,969.0,388.0,31.45,326.9,521.75,14.71,159.4,554.0,62.51
11/2/15,977.75,385.75,31.75,329.6,525.75,14.71,159.45,559.25,62.02
12/2/15,983.75,383.0,32.01,330.5,521.25,15.04,164.55,554.0,62.48
13/2/15,990.5,387.25,32.4,332.3,533.0,14.88,163.2,562.75,62.7
16/2/15,990.5,387.25,32.4,332.3,533.0,14.88,163.2,562.75,62.7
17/2/15,1007.75,389.5,32.32,342.3,534.75,15.14,155.65,562.25,63.8
18/2/15,995.75,383.75,32.01,338.6,527.75,15.09,152.8,548.0,64.62
19/2/15,1007.25,389.75,31.83,347.5,527.75,14.68,149.2,544.5,64.44
20/2/15,999.25,385.25,31.48,347.5,510.25,14.39,148.65,533.25,64.67
23/2/15,999.25,378.75,31.14,348.3,505.75,14.31,144.45,531.25,64.75
24/2/15,1016.0,377.5,31.42,356.9,505.75,14.17,145.35,535.75,64.76
25/2/15,1007.75,375.75,31.71,350.5,497.75,13.79,139.75,528.25,65.52
26/2/15,1024.0,380.0,31.84,354.6,503.25,14.08,136.55,527.25,65.17
27/2/15,1030.75,384.5,32.8,353.7,517.5,13.93,136.75,534.5,64.73
2/3/15,1011.25,378.75,32.65,344.3,508.0,13.64,135.1,521.0,64.63
3/3/15,1008.75,382.0,32.8,341.8,508.75,13.45,126.25,530.5,63.73
4/3/15,989.0,381.5,32.03,334.1,493.5,13.34,134.05,523.5,63.61
5/3/15,979.25,382.75,31.43,334.4,481.25,13.44,131.55,514.0,63.21
6/3/15,979.25,379.25,31.14,337.0,485.75,13.44,136.5,520.75,62.95
9/3/15,988.25,383.25,30.88,343.9,494.25,13.27,133.65,529.0,61.92
10/3/15,980.0,382.25,30.84,342.0,496.5,13.02,131.7,534.75,60.87
11/3/15,989.0,384.0,30.97,345.7,503.0,13.14,128.4,538.5,60.33
12/3/15,986.5,382.25,30.76,343.5,513.25,13.21,128.85,546.5,61.22
13/3/15,968.25,374.0,30.19,338.0,508.75,12.7,126.45,541.75,60.5
16/3/15,969.25,379.0,30.39,323.7,514.0,12.9,134.9,555.0,60.49
17/3/15,954.5,371.0,30.04,317.5,503.5,12.82,133.95,542.75,60.21
18/3/15,965.0,374.75,30.63,320.8,510.75,12.73,136.25,553.0,62.48
19/3/15,961.75,373.5,30.62,319.3,512.0,12.62,140.0,550.25,62.95
20/3/15,973.75,385.0,30.68,324.0,530.0,12.68,143.35,569.5,62.82
23/3/15,983.5,390.25,31.15,327.3,534.0,12.74,141.85,574.5,64.05
24/3/15,981.75,393.25,31.11,326.3,523.5,12.45,137.3,565.25,63.91
25/3/15,978.75,395.0,31.04,324.5,519.0,12.52,139.95,563.0,63.16
26/3/15,974.5,391.25,31.17,322.4,499.25,12.34,140.25,543.0,63.08
27/3/15,967.25,391.0,30.6,321.4,507.75,12.13,138.2,553.0,63.55
30/3/15,967.75,394.5,30.49,323.2,530.25,11.99,132.35,576.25,62.52
31/3/15,973.25,376.25,30.39,326.8,511.75,11.93,132.9,559.25,63.1
1/4/15,989.75,381.75,30.69,331.9,528.5,12.32,134.85,572.0,62.58
2/4/15,986.0,386.5,31.04,327.3,536.25,12.74,140.9,582.75,63.69
6/4/15,978.5,385.0,31.26,323.0,527.75,12.54,146.2,572.0,65.34
7/4/15,971.0,383.0,31.03,319.7,526.0,12.77,141.95,565.25,66.42
8/4/15,971.5,379.25,30.95,319.9,526.25,12.97,135.7,561.25,66.73
9/4/15,953.5,378.0,30.84,312.1,518.75,12.8,137.45,551.5,66.22
10/4/15,951.5,377.0,31.09,309.2,526.5,12.83,135.1,558.75,65.06
13/4/15,948.75,370.5,31.04,308.8,502.25,13.01,133.75,529.0,65.13
14/4/15,960.25,373.5,31.3,313.6,497.0,13.19,134.6,521.75,64.69
15/4/15,965.0,376.0,31.8,311.5,490.75,13.0,135.8,514.5,64.59
16/4/15,966.0,376.25,31.76,312.4,494.5,13.43,139.6,508.25,64.01
17/4/15,968.75,379.75,31.52,315.0,494.5,13.24,138.7,509.25,63.29
20/4/15,977.5,378.0,31.59,318.5,498.75,12.69,138.7,512.5,63.04
21/4/15,975.25,373.0,31.82,315.8,500.75,12.41,140.3,513.75,62.63
22/4/15,970.5,372.5,31.56,315.5,498.75,12.66,142.4,512.0,62.49
23/4/15,978.25,370.75,32.02,316.6,497.75,13.09,140.45,516.5,64.59
24/4/15,969.75,364.5,31.67,314.6,486.0,13.23,141.15,502.25,66.5
27/4/15,973.0,360.75,31.66,315.1,470.25,13.31,136.1,490.75,66.39
28/4/15,977.5,361.0,31.23,318.7,471.5,13.17,138.15,497.25,66.62
29/4/15,988.5,363.75,31.47,324.2,477.25,13.09,138.35,500.75,67.32
30/4/15,978.5,362.5,31.51,318.9,467.0,12.98,136.55,490.25,68.12
1/5/15,968.5,359.75,31.44,314.7,470.0,12.91,133.45,493.25,66.85
4/5/15,983.0,358.75,32.47,315.8,469.25,12.51,131.85,493.75,66.91
5/5/15,993.5,361.25,32.88,318.1,464.0,12.75,132.55,486.25,66.99
6/5/15,990.5,366.5,32.75,317.6,475.75,12.87,128.05,501.25,66.1
7/5/15,981.5,357.75,32.31,317.4,465.75,12.96,130.85,498.75,65.53
8/5/15,984.5,358.5,32.8,315.2,476.5,13.42,132.9,510.5,66.16
11/5/15,983.0,358.25,33.04,312.1,476.25,13.48,133.35,509.5,65.39
12/5/15,967.0,357.0,32.81,302.5,479.25,13.58,134.5,508.25,65.02
13/5/15,975.0,356.0,33.11,301.7,481.0,12.96,134.4,510.0,65.77
14/5/15,963.0,361.0,33.0,310.6,501.75,12.84,135.65,535.0,66.53
15/5/15,953.25,365.5,33.07,303.3,511.0,12.89,137.2,541.75,66.84
18/5/15,954.5,368.0,32.78,308.0,521.75,12.78,141.65,555.0,64.92
19/5/15,946.25,362.0,32.18,307.1,510.25,12.86,139.85,540.0,64.35
20/5/15,941.25,360.0,32.2,304.5,513.0,12.59,136.0,545.0,64.15
21/5/15,938.5,365.0,32.25,304.1,522.0,12.49,128.45,557.75,63.73
22/5/15,924.25,360.0,31.64,304.2,515.25,12.31,126.95,546.5,63.3
25/5/15,924.25,360.0,31.64,304.2,515.25,12.31,126.95,546.5,63.3
26/5/15,922.5,355.0,32.14,301.9,493.5,12.08,124.05,524.5,63.31
27/5/15,927.0,349.5,31.73,308.1,487.75,11.87,124.5,512.0,63.05
28/5/15,926.0,353.5,32.06,304.8,488.75,11.94,125.15,510.25,64.33
29/5/15,934.0,351.5,33.33,305.7,477.0,11.98,126.15,498.75,64.35
1/6/15,926.0,352.25,34.51,296.6,493.75,12.25,129.8,514.25,63.75
2/6/15,940.75,359.0,34.17,301.8,512.5,12.32,132.7,535.5,63.6
3/6/15,935.25,359.0,34.73,302.7,510.75,12.05,134.3,529.25,65.24
4/6/15,946.5,363.5,34.53,305.7,523.75,12.12,135.7,541.25,65.12
5/6/15,937.75,360.5,34.78,304.9,517.0,12.05,135.1,535.25,64.01
8/6/15,944.25,365.25,34.1,309.5,528.0,12.16,136.55,544.5,64.8
9/6/15,951.5,365.0,33.93,316.5,532.25,12.07,137.35,548.25,64.55
10/6/15,949.5,357.25,33.87,314.4,513.5,12.01,136.45,530.5,64.89
11/6/15,940.0,356.5,33.29,313.4,504.25,11.64,132.0,523.25,63.53
12/6/15,940.0,353.0,33.14,317.4,503.75,11.72,132.05,526.0,64.07
15/6/15,937.75,348.25,32.69,313.2,489.25,11.46,127.8,508.75,63.21
16/6/15,957.5,354.0,32.9,320.8,488.75,11.31,129.35,506.5,64.43
17/6/15,969.0,359.25,32.85,323.7,491.25,11.35,126.65,505.5,63.88
18/6/15,977.75,358.0,32.25,326.6,488.0,11.25,128.7,498.25,64.08
19/6/15,971.5,353.25,32.55,323.1,488.5,11.12,127.15,503.25,63.32
22/6/15,989.5,360.0,32.92,333.6,501.25,11.48,130.35,512.0,64.03
23/6/15,987.5,367.5,32.82,331.9,521.5,11.25,127.7,530.25,63.58
24/6/15,981.75,366.5,33.27,328.0,518.0,11.51,133.3,524.5,63.76
25/6/15,1000.25,376.5,33.36,336.7,532.0,11.52,133.35,535.25,64.88
26/6/15,1002.0,385.0,33.22,341.3,562.25,11.67,131.7,559.25,67.16
29/6/15,1002.5,383.25,33.05,341.9,580.5,11.82,130.8,571.5,66.8
30/6/15,1056.25,414.0,33.56,359.5,614.75,12.28,130.65,593.25,67.51
1/7/15,1044.0,413.75,33.01,359.8,587.5,12.44,125.1,576.0,66.09
2/7/15,1045.25,419.75,33.36,357.4,585.75,12.3,125.6,576.0,66.36
3/7/15,1045.25,419.75,33.36,357.4,585.75,12.3,125.6,576.0,66.36
6/7/15,1033.75,418.5,32.64,354.4,588.5,12.48,123.3,576.25,66.43
7/7/15,1002.0,415.75,31.41,349.9,579.5,12.33,122.9,570.75,65.53
8/7/15,1006.25,416.25,31.6,350.8,572.25,12.31,123.15,568.25,64.59
9/7/15,1037.75,421.25,32.27,364.0,572.25,11.9,122.75,565.0,64.83
10/7/15,1043.5,427.25,32.31,366.0,581.5,12.41,122.95,557.5,65.51
13/7/15,1045.25,433.5,32.65,368.0,586.75,12.56,126.6,558.0,65.73
14/7/15,1039.0,424.0,32.32,374.8,583.5,12.64,129.85,550.0,66.17
15/7/15,1025.0,429.5,31.65,362.2,566.75,12.46,128.0,559.0,65.32
16/7/15,1019.0,430.0,31.46,363.6,562.25,12.27,127.45,553.25,65.3
17/7/15,1014.75,420.25,31.78,361.1,554.0,11.96,127.0,546.5,65.87
20/7/15,1007.75,405.0,31.68,356.0,532.75,11.44,125.85,525.5,65.85
21/7/15,1018.75,406.5,31.93,359.9,524.75,11.42,123.85,518.0,65.4
22/7/15,1020.75,402.75,31.35,363.5,516.75,11.38,125.05,512.25,65.64
23/7/15,1010.0,403.25,31.19,359.0,521.5,11.51,121.55,517.0,65.92
24/7/15,991.25,392.5,30.48,354.8,511.75,11.24,122.25,507.25,65.84
27/7/15,961.25,373.0,30.11,344.2,502.5,11.24,120.4,499.25,64.31
28/7/15,974.75,375.0,30.66,345.2,510.75,11.17,120.25,504.75,64.38
29/7/15,983.0,367.75,30.21,350.0,496.25,11.46,122.15,495.25,63.89
30/7/15,990.25,373.25,30.28,357.1,496.5,11.27,124.9,491.0,63.66
31/7/15,980.75,371.0,29.98,354.6,499.25,11.14,125.25,492.25,64.01
3/8/15,977.5,366.5,29.85,351.4,499.0,10.89,123.95,489.0,65.36
4/8/15,976.0,368.75,29.83,350.7,493.5,11.01,124.9,485.0,64.91
5/8/15,991.75,372.75,29.63,355.1,502.0,10.76,125.9,489.5,64.75
6/8/15,985.5,369.75,29.66,350.1,507.0,10.7,124.25,489.5,63.5
7/8/15,1009.0,372.75,30.03,352.6,510.5,10.66,127.8,493.0,62.77
10/8/15,1044.75,390.25,30.41,362.5,525.5,10.57,133.5,504.5,63.12
11/8/15,1014.0,376.5,30.08,347.9,507.25,10.62,137.2,488.0,62.71
12/8/15,951.0,357.25,29.03,335.9,492.25,10.54,131.85,475.25,65.71
13/8/15,993.0,363.75,28.91,344.1,503.25,10.49,137.05,485.25,67.15
14/8/15,978.5,364.0,28.78,330.9,506.5,10.68,137.5,489.75,67.16
17/8/15,927.0,363.25,29.06,325.4,500.5,10.63,134.75,482.25,67.98
18/8/15,913.25,366.25,28.32,324.6,494.25,10.73,135.3,476.0,67.93
19/8/15,903.5,367.25,27.89,324.0,496.25,10.59,131.15,474.25,67.36
20/8/15,921.5,371.0,27.98,330.9,506.25,10.62,127.65,481.25,67.66
21/8/15,905.25,365.25,27.36,326.9,499.5,10.44,121.9,471.0,67.64
24/8/15,892.75,368.75,26.55,326.4,503.25,10.39,117.5,475.75,64.64
25/8/15,894.25,365.5,26.82,327.6,495.0,10.6,117.05,466.0,63.76
26/8/15,877.75,361.75,26.12,324.4,489.75,10.53,118.7,466.5,62.56
27/8/15,886.25,363.75,26.89,322.9,484.25,11.06,121.05,464.5,63.83
28/8/15,893.25,363.25,27.79,321.4,477.0,10.97,120.45,457.75,63.75
31/8/15,897.5,363.75,27.92,320.9,482.5,10.69,120.55,463.75,63.74
1/9/15,884.75,356.0,27.22,317.9,484.0,10.71,117.05,458.5,63.58
2/9/15,883.75,354.0,26.76,318.1,473.0,10.73,114.7,448.0,63.18
3/9/15,879.75,347.75,26.76,316.5,456.5,11.34,116.2,441.5,63.12
4/9/15,877.25,349.5,26.44,313.9,457.75,11.27,115.85,448.5,63.07
7/9/15,877.25,349.5,26.44,313.9,457.75,11.27,115.85,448.5,63.07
8/9/15,890.75,355.0,26.85,312.0,465.25,11.07,117.7,452.0,63.29
9/9/15,882.75,356.5,26.6,312.5,462.0,11.43,117.8,448.25,63.32
10/9/15,884.5,361.75,26.87,311.4,468.0,11.33,113.05,453.5,63.48
11/9/15,887.75,374.5,26.58,314.1,475.5,11.66,113.35,459.0,64.09
14/9/15,882.75,379.0,26.89,312.7,485.75,11.5,117.0,470.75,63.51
15/9/15,889.0,390.5,26.47,318.6,494.75,11.4,115.5,492.5,62.82
16/9/15,887.25,386.0,26.68,316.3,488.25,11.47,113.8,486.5,62.38
17/9/15,884.5,379.75,26.67,313.2,481.5,11.44,113.5,479.25,61.83
18/9/15,867.25,377.25,26.05,309.0,486.75,10.96,113.35,482.25,59.85
21/9/15,874.25,384.5,26.5,309.6,496.75,10.93,117.25,490.5,59.75
22/9/15,861.75,380.5,26.13,304.9,495.5,10.88,115.45,488.0,58.73
23/9/15,863.75,383.25,26.33,303.1,507.5,10.95,116.2,501.75,58.7
24/9/15,868.0,381.5,26.98,302.4,497.25,11.19,118.3,490.0,59.04
25/9/15,889.25,389.0,27.72,308.7,507.75,11.74,122.7,500.25,59.64
28/9/15,876.75,386.75,27.18,304.7,505.5,11.75,119.15,497.5,59.8
29/9/15,884.25,389.0,27.46,305.7,503.75,11.76,120.85,494.75,60.05
30/9/15,892.0,387.75,27.1,308.3,512.75,12.17,121.35,501.75,59.49
1/10/15,877.25,388.75,27.09,302.6,518.25,13.26,120.75,507.5,59.65
2/10/15,874.25,389.25,27.84,298.5,513.25,13.53,124.3,500.5,59.2
5/10/15,884.25,393.5,28.48,301.0,515.5,13.64,127.55,502.0,60.93
6/10/15,888.0,398.25,28.51,301.8,526.25,13.63,128.1,515.75,61.14
7/10/15,891.0,395.75,28.42,305.2,516.75,13.98,126.05,508.0,61.94
